DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2020,355309,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PL,2021,331511,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2010,101381,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2011,96855,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2012,89841,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2013,82787,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2014,82367,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2015,85500,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2016,87126,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2017,86154,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2018,87020,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2019,86579,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2020,84530,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,PT,2021,79582,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2010,212199,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2011,196242,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2012,201104,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2013,188599,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2014,198740,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2015,201995,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2016,205773,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2017,210590,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2018,210290,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2019,199720,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2020,198302,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RO,2021,178496,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2010,68304,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2011,65598,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2012,67257,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2013,65554,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2014,66461,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2015,65657,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2016,64734,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2017,64894,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2018,63975,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2019,64399,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2020,61692,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RS,2021,62180,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RU,2010,1788948,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RU,2011,1796629,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RU,2013,1895822,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,RU,2014,1913472,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2010,115641,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2011,111770,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2012,113177,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2013,113593,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2014,114907,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2015,114870,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2016,117425,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2017,115416,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2018,115832,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2019,114523,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2020,113077,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SE,2021,114263,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2010,22343,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2011,21947,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2012,21938,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2013,21111,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2014,21165,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2015,20641,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2016,20345,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2017,20241,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2018,19585,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2019,19328,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2020,18767,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SI,2021,18984,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2010,60410,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2011,60813,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2012,55535,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2013,54823,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2014,55033,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2015,55602,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2016,57557,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2017,57969,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2018,57639,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2019,57054,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2020,56650,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SK,2021,56565,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2011,325,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2012,292,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2013,320,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2014,296,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2015,269,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2016,262,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2017,228,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2018,235,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2019,232,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,SM,2021,212,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2010,1238970,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2011,1241412,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2012,1279864,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2013,1283062,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2014,1337504,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2015,1325783,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2016,1309771,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2017,1291055,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2018,1248847,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2019,1183652,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2020,1112859,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,TR,2021,1079842,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2010,497689,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2011,502595,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2012,520705,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2013,503657,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2014,465882,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2015,411781,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2016,397037,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2017,363987,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2018,335874,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2019,308817,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2020,293457,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UA,2021,271983,e
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2010,807271,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2011,807776,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2012,812970,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2013,778358,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2014,775908,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2015,776746,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2016,774386,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2017,754754,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2018,730918,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,UK,2019,712699,p
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2010,33751,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2011,27626,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2012,27743,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2013,29327,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2014,25929,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2015,24594,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2016,23416,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2017,23402,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2018,22761,
ESTAT:TPS00204(1.0),11/07/22 11:00:00,A,LBIRTH_NR,XK,2019,21798,
